CSV,908955,2.5917441844940186,8.645524978637695
DataFrames,7240007,1.0083189010620117,13.608082056045532
GLMakie,3823734,7.76498007774353,51.32972598075867
LV,11921,1.6981918811798096,8.938870906829834
OrdinaryDiffEq,19225183,4.620965003967285,1.9544110298156738
ModelingToolkit,1660252,9.162957906723022,62.591959953308105
Flux,880128,6.030584096908569,16.912630796432495
JuMP,3111041,3.267270088195801,7.9954729080200195
ImageFiltering,11460437,1.8910300731658936,1.4810400009155273
